tweet_id,label,tweet_text
1.36407784084977E+018,2,ah yes of course this is another mirror image of indonesia�s path to �public confidence� i am glad that thailand is procuring the much needed vaccines but the gov�t has really dropped the ball on this scheme vaccinediplomacy sinovac
1.38506623718976E+018,2,when you have nowhere to go because savior god ji covaxin
1.36386945240053E+018,2,just �percent of the world�s population have snapped up �percent of doses covid moderna
1.37250970476997E+018,3,i had my first vaccine shot yesterday no side effects yet none feeling lucky covidvaccine oxfordastrazeneca covidontario
1.36246658591552E+018,2,when are you going to release trial results covaxin
1.38090114940698E+018,2,parents got done with second sinopharm shots as wellhope immunity amp antibodies formation works fine now the need to have a third dose is making us a little tense prayers for everyone esp our parents as for us don�t know if amp when we canwill get jabbed no vaccine in isloo
1.38150140534157E+018,2,manila bulletin muntinlupa lgu starts vaccination of senior citizens with sinovac�s coronavac
1.3694680485712E+018,2,after postponing sputnikv review for months ema european medicines agency does not have the right to undermine the credibility of other regulators that reviewed all of the necessary data the russian vaccines developers said
1.35979587915527E+018,2,russia has not submitted a request or permission to use sputnikv vaccine in ukraine
1.3811644833814E+018,2,should make a short video on this threadcovaxin pfizervaccine antinational
1.38518442504301E+018,2,germany is reportedly seeking to buy million sputnikv doses from russia the country is planning to buy the covid vaccine in june july and august pending approval from the european drugs regulator said michael kretschmer state premier of saxony
1.37414614032151E+018,2,weve had our oxfordastrazeneca please dont turn your invitation down to have yours right across rotherham the dedicated teams of nhs clinicians admin and amazing teams of volunteers are working incredibly hard hereforyou covidvaccine vaccinessavelives covid
1.36623026617637E+018,2,lot of messages leading from the front st one to take jab at am on at aiims dispelling all fears amp objections abt coronavaccine taking indian researched and made covaxin assamese ghamcha nurses from puducherry and kerela
1.38016065076115E+018,3,i go the first dose of the moderna vaccine last night yay my arm is sore but still yay vaccine getthatshot moderna
1.3616835678399E+018,2,does everyone agree with on all of us getting pfizer moderna or novavax vaccines well i do are the others on the qanda panel advocating astrazeneca blocked by france germany amp norway for over s govt stooges which jab will gonna get
1.37736908668694E+018,3,a shot in the armfor health for the future for family for friends for me for you dose number one is done vaccine moderna grateful
1.36990203188904E+018,3,got my shot today getvaccinated sinovac
1.36442096144608E+018,2,might rulerships elsewhere be emulating kampala counterparts in this regard sinopharm covidvaccine
1.37523875519644E+018,2,afld astrazeneca covid covax coronavirusupdates pfizer moderna hcq �kills an industry not just a virus�
1.37729252911726E+018,2,arm hurts a bit today but hey this too shall pass pfizerbiontech
1.3716857442936E+018,3,get vaccinated for covid made in india vaccinations are fully tested and safe don�t wait vaccinate covid nationalvaccinationday nationalvaccinationday covisheild covaxin ozonehospitals
1.38077141919001E+018,2,the central government decided to conduct a deeper review of postvaccination sideeffects from the oxfordastrazeneca coronavirus vaccine how can i belived that review will be fair review of vaccine inside the india
1.37112838071695E+018,3,i had the moderna first dose sore injection site for a day or nd dose felt achy for days and sore arm no big deal vaccinated moderna
1.36629433125919E+018,2,got call at am from health department and mom got covaxin shot at pm they do really care about their citizens
1.36104103718415E+018,3,thanks to nhs doctors from the who administered the vaccine the volunteers who are giving up their time to support this massive national effort and of course to the vaccine developers testers etc getvaccinated covidvaccination oxfordastrazeneca
1.37038761915924E+018,2,the ministry of health amp social services of namibia has registered russian sputnikv anticovid vaccine under the emergency use authorization procedure total population of countries where the vaccine is approved for use exceeds bon people
1.38489373301196E+018,3,the currently available covidvaccine are safe and effective i got pfizer amp both my elderly parents got moderna with no side effects even when side effects occur they are a magnitude less then getting covid so gettheshot getvaccinated please
1.38182255338828E+018,3,huge demands of coronavaccine can fulfill hope for the best granted permission for emergency use sputnikvaccine sputnikv dcgi
1.37313062583458E+018,2,covidindia why we are not provided with option to select which vaccine we want why covishield is still the only jab at max vaccine centes no covaxin available under investigation in eu countries why
1.38157783622651E+018,2,sputnikv much needed shot in the arm for india watch brasstacks with at pm only on cnnnews
1.35904083847135E+018,2,chinas macao sar on tuesday morning started its covid vaccination program with macaos chief executive ho iat seng receiving his first dose of the sinopharm covid vaccine at the initiating event
1.36620433100384E+018,2,sister p niveda from puducherry administered bharatbiotechs covaxin to pmmodi at aiims delhi
1.37031034753452E+018,2,thats the average situation worldwide it varies by country continent sputnikv has not yet been approved by the european medicines agency as you can see from the picture gamaleya abc has not been able to independently fact check its claimed safety or effectiveness
1.37908050097166E+018,3,sarscov variants are humbling scientists and clinicians should we have gone for pfizerbiontech vaccine full immunization was effective at protecting people against infection and a single dose was effective
1.38198815196362E+018,2,pfizer covisheild testing was done in july and aug and effective covaxin and jamp
1.3658483710896E+018,2,germany having rejected the oxfordastrazeneca jab because it smells like fish and chips has ordered the herrlich nutritious swiss toblerone vaccine mit ger�steter zerkleinerter mais honig und mandelnougat
1.38268834376329E+018,2,has covaxin best covid vaccine
1.38277137239751E+018,2,not sure if sputnik covidvaccine is used in usa uk australia france or japan is it approved by who what is logic behind exporting million doses madeinindia covidvaccine covishield covishieldvaccine amp covaxin to other countries while importing sputnik
1.36492856014678E+018,2,the dominican republic receives a shipment of covid vaccines developed by chinese company sinovac
1.38076084899443E+018,3,breaking china has approved the third covid vaccine from sinopharm to start clinical�trials breakingnews sinopharm china
